transaction_id,supporter_id,appeal_id,campaign_id,fund_id,date,amount,payment_method
14307,3819,17,6,6,12/08/2024,118.04,Credit Card
26064,3567,30,11,6,27/11/2024,118.04,Credit Card
11606,2938,15,6,6,10/05/2024,118.02,Check
21955,3882,28,10,8,09/10/2024,118.02,Credit Card
23104,4042,29,11,6,21/12/2024,118.02,Credit Card
28557,924,32,11,5,29/01/2025,118.02,Check
15590,3680,19,7,6,03/10/2023,118,Cash
17013,3747,22,8,3,03/10/2022,117.98,Credit Card
18187,1083,24,9,8,29/11/2023,117.98,Credit Card
51251,4909,61,21,5,19/04/2022,117.96,Bank Transfer
14942,1816,18,7,6,18/07/2023,117.96,Credit Card
30222,1851,34,12,4,02/03/2025,117.95,Credit Card
45553,2494,51,18,3,31/05/2023,117.94,Check
20754,4596,27,10,8,23/07/2024,117.94,Check
294,3645,1,1,1,07/07/2022,117.92,Check
47683,3334,53,19,3,10/10/2024,117.92,Credit Card
36322,1119,40,14,3,15/03/2025,117.92,Credit Card
24677,3194,30,11,5,28/11/2024,117.9,Credit Card
38930,2862,43,15,1,31/07/2024,117.88,Credit Card
39950,2234,44,15,1,03/10/2024,117.88,Credit Card
22873,2817,29,11,5,27/12/2024,117.88,Bank Transfer
31336,2670,35,12,3,16/04/2025,117.866,Check
36296,1990,40,14,4,14/03/2025,117.86,Check
8338,4432,10,3,3,02/10/2021,117.852,Check
34645,3344,38,13,3,13/04/2024,117.84,Bank Transfer
17718,3822,23,8,3,16/11/2022,117.82,Credit Card
54219,2615,67,23,4,06/03/2023,117.82,Credit Card
12975,2691,16,6,6,30/06/2024,117.82,Credit Card
37037,3754,41,14,4,18/05/2025,117.82,Check
143,4131,1,1,8,09/07/2022,117.8,Credit Card
8771,1322,11,4,6,08/11/2023,117.8,Check
12673,3547,16,6,6,05/07/2024,117.8,Credit Card
55798,2750,70,24,5,02/01/2022,117.78,Credit Card
36275,4365,40,14,1,14/03/2025,117.78,Credit Card
38538,1254,43,15,1,01/08/2024,117.74,Credit Card
11012,1719,14,5,7,24/01/2024,117.72,Credit Card
33095,4469,37,13,3,24/02/2024,117.72,Other
28343,1652,32,11,5,11/02/2025,117.72,Credit Card
29594,3985,33,11,5,29/03/2025,117.72,Credit Card
15965,4997,20,8,3,29/11/2022,117.68,Credit Card
14831,3951,18,7,5,31/07/2023,117.68,Cash
38633,1563,43,15,1,31/07/2024,117.68,Credit Card
35809,1500,40,14,3,14/03/2025,117.68,Credit Card
8620,3148,11,4,6,07/11/2023,117.66,Credit Card
16231,2452,20,8,3,28/11/2022,117.64,Credit Card
26014,2245,30,11,5,28/11/2024,117.64,Bank Transfer
23936,1208,29,11,6,13/12/2024,117.64,Cash
26821,3331,31,11,6,26/12/2024,117.64,Credit Card
15682,2257,20,8,3,26/11/2022,117.62,Credit Card
17952,2555,24,9,8,01/12/2023,117.62,Credit Card
20989,1308,28,10,8,07/10/2024,117.62,Credit Card
11037,1052,14,5,7,23/01/2024,117.6,Check
12962,2233,16,6,6,29/06/2024,117.6,Credit Card
42015,2698,48,17,1,09/08/2024,117.6,Check
39912,4672,44,15,1,03/10/2024,117.6,Credit Card
10056,2858,12,4,6,07/01/2024,117.56,Credit Card
41871,4241,48,17,1,09/08/2024,117.56,Credit Card
23761,1245,29,11,5,12/12/2024,117.56,Credit Card
41474,3178,46,16,3,16/04/2021,117.54,Credit Card
17532,2052,23,8,3,16/11/2022,117.54,Check
14674,920,18,7,5,30/07/2023,117.54,Credit Card
13475,2083,17,6,5,23/08/2024,117.54,Cash
26697,3440,31,11,6,10/12/2024,117.54,Check
12982,4410,16,6,5,22/06/2024,117.52,Credit Card
37915,4730,42,15,1,29/06/2024,117.52,Check
49250,1118,54,19,3,12/12/2024,117.52,Check
23726,4335,29,11,6,15/12/2024,117.52,Credit Card
22653,4349,29,11,5,23/12/2024,117.52,Credit Card
26313,1201,30,11,6,25/11/2024,117.5,Other
24784,3271,30,11,5,29/11/2024,117.5,Credit Card
50260,3106,58,20,3,13/07/2021,117.48,Credit Card
32968,4684,37,13,5,24/02/2024,117.48,Credit Card
23158,2770,29,11,5,11/12/2024,117.48,Credit Card
42166,1361,48,17,4,15/08/2024,117.46,Bank Transfer
40118,2276,44,15,1,29/09/2024,117.44,Credit Card
28230,4019,32,11,5,05/02/2025,117.44,Credit Card
28805,2165,33,11,5,25/03/2025,117.44,Credit Card
50344,1004,58,20,3,13/07/2021,117.42,Check
14583,4184,18,7,6,21/07/2023,117.42,Credit Card
12331,4348,16,6,6,02/07/2024,117.42,Credit Card
24190,2965,29,11,5,17/12/2024,117.42,Credit Card
27295,4154,32,11,5,01/02/2025,117.42,Credit Card
51923,1802,62,22,1,24/08/2021,117.4,Credit Card
13792,4421,17,6,6,20/08/2024,117.4,Credit Card
27640,2022,32,11,5,25/01/2025,117.38,Check
51221,1146,61,21,5,19/04/2022,117.36,Credit Card
33808,4684,37,13,5,24/02/2024,117.36,Credit Card
13675,2517,17,6,5,22/08/2024,117.36,Credit Card
11640,2293,15,6,6,16/05/2024,117.34,Credit Card
13237,2244,17,6,6,23/08/2024,117.34,Credit Card
27561,1264,32,11,5,01/02/2025,117.34,Credit Card
27304,1151,32,11,5,10-Feb-25,117.34,Credit Card
32998,2402,37,13,5,24/02/2024,117.32,Credit Card
26083,3527,30,11,5,26/11/2024,117.32,Credit Card
23371,3161,29,11,5,08/12/2024,117.32,Credit Card
48887,1587,54,19,3,13/12/2024,117.32,Other
23175,865,29,11,5,25/12/2024,117.32,Credit Card
859,3976,3,1,1,30/12/2022,117.3,Credit Card
20482,4886,27,10,8,01/08/2024,117.3,Credit Card
41912,4030,48,17,4,14/08/2024,117.3,Check
19574,3049,26,10,1,16/04/2024,117.28,Credit Card
22406,1991,28,10,8,09/10/2024,117.278,Check
36318,3496,40,14,3,17/03/2025,117.278,Credit Card
25471,2708,30,11,5,30/11/2024,117.26,Credit Card
52862,3479,64,22,1,22/11/2021,117.24,Bank Transfer
12425,3602,16,6,6,05/07/2024,117.24,Check
18166,2291,24,9,8,29/11/2023,117.22,Check
32808,4083,37,13,3,24/02/2024,117.22,Credit Card
9826,1883,12,4,6,18/01/2024,117.2,Credit Card
12176,2050,15,6,6,11/05/2024,117.2,Check
12825,4237,16,6,6,24/06/2024,117.2,Credit Card
26926,4451,31,11,6,02/01/2025,117.2,Credit Card
15178,869,19,7,5,12/10/2023,117.18,Credit Card
31598,1404,36,13,3,28/01/2024,117.166,Credit Card
41933,884,48,17,1,16/08/2024,117.16,Credit Card
24202,3565,29,11,5,27/12/2024,117.16,Credit Card
8070,4275,8,3,3,08/07/2021,117.14,Credit Card
42060,2054,48,17,3,15/08/2024,117.14,Credit Card
35186,1800,39,14,3,29/01/2025,117.14,Credit Card
35936,2423,40,14,3,13/03/2025,117.14,Other
23324,948,29,11,5,08/12/2024,117.12,Credit Card
22958,3388,29,11,5,21/12/2024,117.12,Credit Card
29232,1789,33,11,5,30/03/2025,117.12,Bank Transfer
14872,1463,18,7,5,26/07/2023,117.1,Credit Card
25418,3697,30,11,5,26/11/2024,117.1,Credit Card
50754,4987,59,21,5,23/01/2022,117.08,Credit Card
12488,3456,16,6,5,03/07/2024,117.08,Bank Transfer
14090,3329,17,6,6,06/08/2024,117.08,Credit Card
48839,1964,54,19,3,12/12/2024,117.08,Credit Card
50091,936,57,20,3,07/06/2021,117.06,Check
8182,3874,9,3,3,21/08/2021,117.06,Credit Card
52924,4593,64,22,3,22/11/2021,117.06,Credit Card
16991,1973,22,8,3,02/10/2022,117.06,Check
1122,1973,3,1,8,03/01/2023,117.06,Credit Card
12543,2623,16,6,5,23/06/2024,117.04,Credit Card
21953,776,28,10,8,06/10/2024,117.04,Check
30045,3941,34,12,7,15/03/2025,117.04,Credit Card
9536,1070,12,4,6,16/01/2024,117.02,Credit Card
32507,4542,37,13,5,24/02/2024,117.02,Credit Card
49584,1431,54,19,3,14/12/2024,117,Credit Card
30475,2999,34,12,4,07/03/2025,116.98,Credit Card
10872,4148,14,5,7,27/01/2024,116.96,Credit Card
11666,4078,15,6,6,07/05/2024,116.96,Cash
48128,1429,53,19,3,10/10/2024,116.96,Check
24636,3815,30,11,5,29/11/2024,116.96,Check
30129,2600,34,12,3,27/03/2025,116.96,Credit Card
23073,2244,29,11,5,16/12/2024,116.94,Credit Card
51235,1043,61,21,5,19/04/2022,116.92,Credit Card
15409,2871,19,7,5,09/10/2023,116.9,Credit Card
20501,3108,27,10,1,27/07/2024,116.9,Credit Card
52953,2868,64,22,1,22/11/2021,116.88,Cash
15480,888,19,7,5,09/10/2023,116.88,Credit Card
23328,3454,29,11,5,22/12/2024,116.88,Check
28066,1812,32,11,6,05/02/2025,116.88,Credit Card
51852,2982,62,22,1,24/08/2021,116.86,Bank Transfer
18115,2234,24,9,8,01/12/2023,116.86,Credit Card
11092,2184,14,5,4,29/01/2024,116.86,Credit Card
34365,3535,38,13,5,15/04/2024,116.86,Credit Card
11624,1274,15,6,6,10/05/2024,116.86,Credit Card
12295,1975,15,6,6,10/05/2024,116.84,Credit Card
24536,903,30,11,5,26/11/2024,116.84,Credit Card
22764,1676,29,11,6,24/12/2024,116.84,Check
27332,4593,32,11,5,26/01/2025,116.84,Credit Card
30024,4788,34,12,4,24/03/2025,116.84,Check
34366,3245,38,13,5,12/04/2024,116.82,Credit Card
48170,2299,53,19,3,10/10/2024,116.82,Credit Card
29960,4334,34,12,4,15/03/2025,116.82,Check
45269,2475,51,18,3,31/05/2023,116.8,Credit Card
14468,889,18,7,5,30/07/2023,116.78,Credit Card
35614,1653,39,14,1,30/01/2025,116.76,Bank Transfer
28191,4184,32,11,5,14/02/2025,116.74,Credit Card
30467,1871,34,12,4,10/03/2025,116.74,Check
54083,2868,66,23,4,28/01/2023,116.72,Cash
12780,4196,16,6,5,26/06/2024,116.7,Credit Card
51128,3377,61,21,5,19/04/2022,116.68,Credit Card
14360,1198,17,6,5,07/08/2024,116.68,Check
9855,3641,12,4,6,17/01/2024,116.66,Check
10782,4685,13,5,7,29/11/2023,116.64,Credit Card
10358,3164,13,5,7,23/11/2023,116.62,Credit Card
41907,2114,48,17,4,10/08/2024,116.62,Credit Card
19201,4693,25,9,8,18/08/2024,116.62,Check
48556,3363,53,19,3,10/10/2024,116.62,Credit Card
26381,2886,31,11,5,09/01/2025,116.62,Credit Card
16609,4770,21,8,4,26/08/2022,116.6,Check
52658,4593,64,22,1,22/11/2021,116.58,Credit Card
28830,2656,33,11,5,31/03/2025,116.58,Credit Card
989,2244,3,1,8,01/01/2023,116.56,Credit Card
9375,3630,12,4,6,09/01/2024,116.56,Credit Card
29916,2864,34,12,4,15/03/2025,116.56,Credit Card
1221,1582,3,1,8,26/12/2022,116.52,Credit Card
28619,1677,32,11,5,03/02/2025,116.52,Credit Card
62,2113,1,1,8,08/07/2022,116.5,Credit Card
46690,4055,53,19,3,10/10/2024,116.48,Credit Card
53808,4997,66,23,4,30/01/2023,116.46,Bank Transfer
25361,4981,30,11,6,25/11/2024,116.46,Credit Card
49618,989,54,19,3,14/12/2024,116.46,Credit Card
29199,1479,33,11,5,01/04/2025,116.44,Credit Card
34723,4833,38,13,3,11/04/2024,116.41,Credit Card
52583,3865,64,22,1,22/11/2021,116.4,Bank Transfer
50730,2755,59,21,5,21/01/2022,116.4,Credit Card
523,4631,2,1,1,02/10/2022,116.4,Credit Card
795,1397,3,1,8,01/01/2023,116.4,Credit Card
32791,1501,37,13,4,24/02/2024,116.38,Credit Card
35672,3190,39,14,1,04/02/2025,116.38,Bank Transfer
16738,2928,21,8,3,23/08/2022,116.36,Credit Card
41992,3108,48,17,4,15/08/2024,116.36,Credit Card
13420,3123,17,6,5,19/08/2024,116.36,Credit Card
15426,1777,19,7,6,16/09/2023,116.34,Credit Card
13884,1558,17,6,5,19/08/2024,116.34,Check
1085,3255,3,1,8,04/01/2023,116.32,Credit Card
30324,896,34,12,4,22/03/2025,116.32,Check
16143,1360,20,8,4,24/11/2022,116.3,Check
41766,3654,48,17,4,13/08/2024,116.3,Credit Card
14379,1964,17,6,6,19/08/2024,116.3,Credit Card
36373,1140,40,14,1,14/03/2025,116.3,Credit Card
24490,3204,30,11,5,29/11/2024,116.256,Credit Card
345,1941,1,1,8,07/07/2022,116.22,Credit Card
378,3235,2,1,8,01/10/2022,116.22,Credit Card
37982,2768,42,15,1,02/07/2024,116.22,Bank Transfer
29233,2618,33,11,5,17/03/2025,116.22,Bank Transfer
42100,3784,48,17,1,14/08/2024,116.16,Credit Card
23873,4108,29,11,6,27/12/2024,116.16,Credit Card
51949,2982,62,22,1,24/08/2021,116.14,Credit Card
54325,2028,67,23,4,07/03/2023,116.14,Credit Card
9691,1851,12,4,6,11/01/2024,116.14,Other
34096,2253,38,13,5,8th April 2024,116.14,Credit Card
47590,3190,53,19,3,10/10/2024,116.14,Check
31376,2346,35,12,3,21/04/2025,116.14,Check
50928,3091,60,21,5,08/04/2022,116.12,Credit Card
45189,1663,51,18,5,01/06/2023,116.12,Credit Card
19635,1694,26,10,8,23/04/2024,116.12,Other
39359,3981,44,15,1,12/10/2024,116.1,Credit Card
23858,4975,29,11,5,21/12/2024,116.1,Cash
36349,2062,40,14,1,13/03/2025,116.1,Bank Transfer
17682,2414,23,8,7,16/11/2022,116.08,Bank Transfer
37774,3649,42,15,1,26/06/2024,116.08,Cash
41905,2044,48,17,4,12/08/2024,116.08,Cash
47014,4080,53,19,3,10/10/2024,116.06,Credit Card
23418,3683,29,11,6,22/12/2024,116.06,Credit Card
31017,1483,35,12,4,17/04/2025,116.06,Credit Card
48237,4319,53,19,3,10/10/2024,116.04,Bank Transfer
10605,4344,13,5,4,27/11/2023,116.02,Cash
30360,2402,34,12,3,06/03/2025,116.004,Credit Card
52767,2561,64,22,1,22/11/2021,116,Check
49008,4291,54,19,3,12/12/2024,116,Credit Card
23856,4925,29,11,5,15/12/2024,116,Credit Card
28223,2472,32,11,5,27/01/2025,116,Check
30433,899,34,12,4,10/03/2025,116,Credit Card
25858,3025,30,11,6,30/11/2024,115.98,Credit Card
30061,4567,34,12,4,19/03/2025,115.98,Credit Card
50710,3977,59,21,5,18/01/2022,115.96,Credit Card
272,2260,1,1,8,02/07/2022,115.96,Credit Card
19720,1418,26,10,8,19/04/2024,115.96,Credit Card
28962,4408,33,11,5,27/03/2025,115.96,Credit Card
54183,2339,67,23,4,05/03/2023,115.94,Credit Card
8108,4692,8,3,3,07/07/2021,115.92,Credit Card
36842,1715,41,14,3,10/05/2025,115.92,Credit Card
38631,772,43,15,1,31/07/2024,115.9,Credit Card
21568,3222,28,10,1,04/10/2024,115.9,Bank Transfer
1732,3570,4,2,2,09/10/2023,115.88,Credit Card
28459,3823,32,11,5,10-Feb-25,115.88,Credit Card
29407,1429,33,11,5,24/03/2025,115.88,Credit Card
45316,955,51,18,3,02-Jun-23,115.86,Credit Card
34201,4017,38,13,5,11/04/2024,115.86,Credit Card
12548,2290,16,6,6,24/06/2024,115.86,Credit Card
27558,2695,32,11,6,13/02/2025,115.86,Credit Card
8275,1570,9,3,3,24/08/2021,115.84,Check
38062,3601,42,15,1,01/07/2024,115.84,Check
29658,2218,34,12,7,09/03/2025,115.84,Credit Card
20181,1262,27,10,8,17/07/2024,115.82,Credit Card
37126,3024,41,14,3,21/05/2025,115.82,Check
9182,4054,12,4,6,12/01/2024,115.8,Credit Card
11930,1689,15,6,6,09/05/2024,115.8,Credit Card
35514,3314,39,14,3,31/01/2025,115.8,Check
55716,4687,70,24,5,28/12/2021,115.78,Credit Card
38704,1836,43,15,1,31/07/2024,115.78,Check
52183,4235,62,22,1,24/08/2021,115.76,Bank Transfer
38413,3645,42,15,1,25/06/2024,115.76,Credit Card
20054,3823,27,10,8,28/07/2024,115.76,Credit Card
23587,1916,29,11,5,22/12/2024,115.76,Cash
14579,3310,18,7,5,05/08/2023,115.74,Credit Card
48040,1559,53,19,3,10/10/2024,115.74,Credit Card
30096,3376,34,12,4,28/02/2025,115.74,Credit Card
34576,1196,38,13,5,13/04/2024,115.72,Credit Card
11848,2677,15,6,6,16/05/2024,115.72,Credit Card
9500,3494,12,4,6,09/01/2024,115.7,Credit Card
19693,2688,26,10,8,20/04/2024,115.7,Credit Card
49358,1081,54,19,3,14/12/2024,115.7,Credit Card
26599,3049,31,11,5,17/12/2024,115.7,Credit Card
48187,2765,53,19,3,10/10/2024,115.68,Credit Card
16465,4685,20,8,3,26/11/2022,115.66,Bank Transfer
11577,2356,15,6,6,11/05/2024,115.66,Credit Card
596,1257,2,1,8,01/10/2022,115.64,Credit Card
13383,2928,17,6,5,06/08/2024,115.64,Bank Transfer
35650,828,39,14,3,24/01/2025,115.64,Credit Card
52128,4304,62,22,1,24/08/2021,115.62,Bank Transfer
16227,784,20,8,4,27/11/2022,115.62,Credit Card
46999,3107,53,19,3,10/10/2024,115.62,Credit Card
29297,1395,33,11,5,31/03/2025,115.62,Cash
11710,2244,15,6,5,14/05/2024,115.6,Cash
39803,3106,44,15,1,04/10/2024,115.6,Credit Card
30221,1851,34,12,4,11/03/2025,115.6,Credit Card
1813,4271,4,2,8,09/10/2023,115.58,Bank Transfer
12385,3415,16,6,6,01/07/2024,115.58,Credit Card
28452,2084,32,11,5,04/02/2025,115.58,Credit Card
28788,2982,33,11,6,14/03/2025,115.58,Credit Card
8563,4219,11,4,5,08/11/2023,115.56,Credit Card
30656,3126,35,12,7,23/04/2025,115.56,Credit Card
15637,3491,20,8,7,29/11/2022,115.54,Check
47739,4549,53,19,3,10/10/2024,115.54,Credit Card
29377,2059,33,11,5,01/04/2025,115.5,Credit Card
19646,4828,26,10,8,20/04/2024,115.48,Credit Card
19875,2698,26,10,8,21/04/2024,115.48,Credit Card
42320,2300,48,17,4,14/08/2024,115.48,Check
24014,1849,29,11,5,05/12/2024,115.48,Credit Card
29465,4869,33,11,5,31/03/2025,115.46,Check
29606,2168,33,11,5,31/03/2025,115.46,Bank Transfer
8087,1990,8,3,3,05/07/2021,115.44,Check
10641,948,13,5,7,26/11/2023,115.44,Credit Card
27430,3093,32,11,6,22/01/2025,115.44,Credit Card
27735,1280,32,11,5,11/02/2025,115.44,Credit Card
29458,2871,33,11,6,14/03/2025,115.44,Credit Card
29674,3600,34,12,3,22/03/2025,115.44,Other
48146,1404,53,19,3,10/10/2024,115.42,Check
31504,2799,35,12,4,23/04/2025,115.42,Credit Card
14735,3007,18,7,5,30/07/2023,115.402,Check
23031,3833,29,11,6,12/12/2024,115.4,Cash
49099,3211,54,19,3,14/12/2024,115.4,Credit Card
25206,2912,30,11,5,25/11/2024,115.38,Credit Card
30612,3238,35,12,4,19/04/2025,115.374,Credit Card
15512,4119,19,7,5,02/10/2023,115.34,Cash
41890,1342,48,17,1,08/08/2024,115.34,Credit Card
27855,2876,32,11,6,09/02/2025,115.34,Check
36143,4124,40,14,3,14/03/2025,115.34,Credit Card
25871,4241,30,11,5,27/11/2024,115.32,Bank Transfer
23729,4140,29,11,5,14/12/2024,115.32,Credit Card
28305,4983,32,11,6,29/01/2025,115.32,Check
32574,1874,37,13,5,24/02/2024,115.3,Credit Card
29560,3799,33,11,6,22/03/2025,115.3,Credit Card
30827,2358,35,12,7,23/04/2025,115.3,Check
15172,4684,19,7,5,30/09/2023,115.28,Cash
32509,2702,37,13,5,24/02/2024,115.28,Credit Card
10196,4682,13,5,7,29/11/2023,115.26,Check
19322,4835,26,10,8,11/04/2024,115.26,Other
29944,2105,34,12,4,08/03/2025,115.26,Check
28902,2362,33,11,5,02/04/2025,115.26,Check
29179,4352,33,11,6,27/03/2025,115.24,Credit Card
10058,2291,12,4,6,12/01/2024,115.22,Credit Card
25376,2967,30,11,5,26/11/2024,115.22,Credit Card
23151,4799,29,11,6,24/12/2024,115.22,Credit Card
9516,4902,12,4,5,16/01/2024,115.2,Credit Card
47485,1097,53,19,3,10/10/2024,115.2,Credit Card
25667,4536,30,11,6,30/11/2024,115.2,Credit Card
14672,1242,18,7,5,27/07/2023,115.18,Credit Card
54353,1556,67,23,4,05/03/2023,115.16,Credit Card
20157,1890,27,10,8,23/07/2024,115.16,Credit Card
14715,1890,18,7,5,04/08/2023,115.14,Check
1231,3769,3,1,8,05/01/2023,115.12,Cash
14719,3764,18,7,6,22/07/2023,115.12,Credit Card
23471,769,29,11,6,26/12/2024,115.12,Credit Card
26428,3500,31,11,5,04/01/2025,115.12,Check
35055,1853,39,14,3,02/02/2025,115.12,Check
30079,2576,34,12,4,21/03/2025,115.12,Credit Card
28992,3324,33,11,6,28/03/2025,115.12,Credit Card
51071,2271,61,21,5,19/04/2022,115.1,Credit Card
38100,1037,42,15,1,29/06/2024,115.1,Credit Card
33416,4317,37,13,5,24/02/2024,115.06,Check
13752,2873,17,6,5,18/08/2024,115.06,Bank Transfer
8399,4423,10,3,3,01/10/2021,115.04,Credit Card
55720,1030,70,24,5,26/12/2021,115.04,Credit Card
10682,4799,13,5,7,28/11/2023,115.04,Credit Card
10761,2773,13,5,7,30/11/2023,115.04,Check
25497,4076,30,11,5,28/11/2024,115.04,Credit Card
45440,2130,51,18,3,31/05/2023,115.024,Credit Card
8745,1212,11,4,6,07/11/2023,115.02,Cash
31217,4876,35,12,3,21/04/2025,115.02,Credit Card
26742,2876,31,11,6,25/12/2024,115.01,Other
55524,3874,69,24,5,14/10/2021,115,Check
32341,2181,37,13,5,24/02/2024,115,Check
21289,1090,28,10,8,04/10/2024,115,Credit Card
2066,2473,4,2,2,29/10/2023,114.98,Credit Card
27531,4141,32,11,6,16/02/2025,114.98,Cash
31193,3487,35,12,4,22/04/2025,114.98,Credit Card
45374,802,51,18,3,02-Jun-23,114.94,Credit Card
36820,1302,41,14,4,17/05/2025,114.94,Credit Card
21784,2571,28,10,1,03/10/2024,114.92,Credit Card
38932,2434,43,15,1,02/08/2024,114.9,Credit Card
55642,3320,69,24,5,17/10/2021,114.88,Check
9606,3318,12,4,6,13/01/2024,114.88,Credit Card
2571,3680,5,2,2,01/03/2024,114.88,Credit Card
29310,2602,33,11,5,28/03/2025,114.88,Credit Card
8649,3914,11,4,6,08/11/2023,114.86,Credit Card
23240,4663,29,11,5,10/12/2024,114.86,Cash
17666,4685,23,8,3,16/11/2022,114.84,Check
8672,4592,11,4,6,09/11/2023,114.84,Credit Card
17263,2134,22,8,3,01/10/2022,114.82,Credit Card
27560,3043,32,11,5,01/02/2025,114.82,Check
27548,1974,32,11,5,04/02/2025,114.82,Bank Transfer
761,2889,3,1,8,04/01/2023,114.8,Credit Card
30168,3721,34,12,4,25/02/2025,114.8,Credit Card
827,2450,3,1,8,03/01/2023,114.78,Check
1582,4344,3,1,8,05/01/2023,114.78,Credit Card
30373,2088,34,12,4,28/02/2025,114.78,Credit Card
54606,4725,67,23,4,03/03/2023,114.74,Credit Card
19357,3730,26,10,8,24/04/2024,114.74,Credit Card
21835,2744,28,10,1,09/10/2024,114.74,Credit Card
24647,852,30,11,5,26/11/2024,114.74,Check
23648,2418,29,11,5,21/12/2024,114.74,Credit Card
2446,2357,5,2,2,05/03/2024,114.72,Other
38261,3445,42,15,1,28/06/2024,114.72,Credit Card
37925,3195,42,15,1,30/06/2024,114.72,Credit Card
1382,4700,3,1,8,04/01/2023,114.7,Credit Card
9510,2528,12,4,5,14/01/2024,114.7,Other
19790,2357,26,10,8,17/04/2024,114.7,Credit Card
11876,2247,15,6,6,06/05/2024,114.7,Credit Card
38928,1142,43,15,1,01/08/2024,114.7,Credit Card
13416,4532,17,6,6,22/08/2024,114.7,Check
21077,1731,28,10,8,07/10/2024,114.7,Credit Card
26388,2431,31,11,5,24/12/2024,114.7,Credit Card
51915,4596,62,22,1,24/08/2021,114.68,Credit Card
52762,889,64,22,1,22/11/2021,114.66,Credit Card
53807,3326,66,23,4,30/01/2023,114.66,Check
50682,1194,59,21,5,23/01/2022,114.64,Credit Card
27993,2980,32,11,5,07/02/2025,114.64,Cash
30503,4108,34,12,4,12/03/2025,114.62,Credit Card
20492,1883,27,10,8,24/07/2024,114.6,Credit Card
23925,2916,29,11,5,18/12/2024,114.6,Credit Card
52178,4727,62,22,1,24/08/2021,114.58,Check
21324,1611,28,10,8,09/10/2024,114.58,Bank Transfer
37502,3107,41,14,1,18/05/2025,114.58,Credit Card
51241,4423,61,21,5,19/04/2022,114.56,Credit Card
34358,3155,38,13,5,10/04/2024,114.56,Credit Card
48886,3716,54,19,3,11/12/2024,114.56,Bank Transfer
34099,3591,38,13,5,14/04/2024,114.54,Credit Card
12419,1997,16,6,6,04/07/2024,114.54,Bank Transfer
13437,4405,17,6,6,17/08/2024,114.54,Check
35577,1931,39,14,3,31/01/2025,114.54,Credit Card
50683,837,59,21,5,22/01/2022,114.5,Credit Card
33131,1701,37,13,5,24/02/2024,114.5,Check
20316,2226,27,10,1,31/07/2024,114.5,Credit Card
38949,838,43,15,1,01/08/2024,114.5,Check
29681,3022,34,12,4,05/03/2025,114.5,Credit Card
29699,792,34,12,3,10/03/2025,114.5,Credit Card
50509,2291,58,20,1,13/07/2021,114.48,Check
52693,1552,64,22,1,22/11/2021,114.46,Credit Card
22758,2210,29,11,5,21/12/2024,114.46,Check
16690,3265,21,8,4,25/08/2022,114.44,Credit Card
38628,2986,43,15,1,01/08/2024,114.42,Credit Card
24981,2891,30,11,5,24/11/2024,114.42,Credit Card
23785,3373,29,11,5,12/12/2024,114.42,Credit Card
10550,1385,13,5,7,30/11/2023,114.408,Credit Card
12260,1559,15,6,6,08/05/2024,114.4,Credit Card
28739,2891,33,11,5,03/04/2025,114.4,Check
30679,2731,35,12,4,20/04/2025,114.4,Check
633,3415,2,1,8,27/09/2022,114.38,Credit Card
29375,1131,33,11,5,27/03/2025,114.38,Credit Card
8060,1899,8,3,3,12/07/2021,114.34,Check
19770,3097,26,10,8,25/04/2024,114.34,Check
50292,948,58,20,5,13/07/2021,114.32,Credit Card
20834,1686,27,10,8,05/08/2024,114.3,Credit Card
23049,2871,29,11,5,22/12/2024,114.3,Check
16093,3182,20,8,3,25/11/2022,114.28,Credit Card
22029,766,28,10,8,06/10/2024,114.26,Credit Card
53827,1650,66,23,4,30/01/2023,114.24,Credit Card
9815,4974,12,4,6,17/01/2024,114.24,Bank Transfer
32449,4093,37,13,5,24/02/2024,114.24,Check
20099,4916,27,10,8,15/07/2024,114.24,Check
36057,3731,40,14,1,12/03/2025,114.24,Credit Card
22012,3516,28,10,8,04/10/2024,114.22,Credit Card
29291,1607,33,11,5,06/03/2025,114.22,Credit Card
29942,2679,34,12,7,30/03/2025,114.22,Credit Card
14513,2528,18,7,5,26/07/2023,114.2,Credit Card
47213,910,53,19,3,10/10/2024,114.2,Credit Card
35739,3829,40,14,4,08/03/2025,114.2,Check
45452,1404,51,18,5,04/06/2023,114.18,Credit Card
42311,2755,48,17,4,11/08/2024,114.18,Bank Transfer
49656,4484,54,19,3,10/12/2024,114.18,Check
24136,4803,29,11,5,11/12/2024,114.18,Credit Card
50173,2043,57,20,5,07/06/2021,114.16,Check
14078,3852,17,6,6,20/08/2024,114.16,Check
24448,2471,30,11,5,29/11/2024,114.16,Credit Card
23572,4536,29,11,5,21/12/2024,114.16,Credit Card
9459,3486,12,4,6,11/01/2024,114.12,Check
11548,2347,14,5,7,27/01/2024,114.12,Credit Card
39445,1905,44,15,1,02/10/2024,114.12,Credit Card
23912,1273,29,11,6,26/12/2024,114.12,Check
8888,4120,11,4,5,08/11/2023,114.1,Check
13201,3050,17,6,6,10/08/2024,114.1,Check
39457,3477,44,15,1,24/09/2024,114.1,Bank Transfer
25460,4901,30,11,5,25/11/2024,114.1,Credit Card
51812,3884,62,22,1,24/08/2021,114.06,Other
17297,4460,22,8,3,02/10/2022,114.06,Credit Card
23844,823,29,11,5,21/12/2024,114.06,Check
